"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10869184","73414403090130180","12694 Headwater Circle","950000.00","3162.00","30","4155.00","1075000.00","2023-02-26","2023-03-28","2023-04-24","","","","","ISLAND OF WELLINGTON","","N","C","2023-04-25","1075000.00","","2023-04-24",""
"RX-10869244","73414426040000160","11811 Osprey Pointe Circle","855000.00","3161.00","58","4299.00","864900.00","2023-02-27","2023-04-26","2023-06-02","","","","","Isles at Wellington","","N","C","2023-06-22","979000.00","","2023-06-12",""
"RX-10869595","73414423080001160","3717 Pelican Bay Court","508000.00","1921.00","5","2577.00","529000.00","2023-02-28","2023-03-05","2023-04-26","","","","","ORANGE POINT TR A","","N","C","2023-04-26","529000.00","","2023-04-28",""
"RX-10869785","73414410050050090","1387 Mystic Court","650000.00","1904.00","20","2854.00","679000.00","2023-02-28","2023-03-20","2023-04-28","","","","","SOUTH SHORE 3 OF WELLINGTON","","N","C","2023-05-01","679000.00","","2023-05-31",""
"RX-10869694","73414426010000230","4050 Bahia Isle Circle","775000.00","2608.00","41","3498.00","799000.00","2023-02-28","2023-04-13","2023-05-25","","","","","ISLES AT WELLINGTON 1","","N","C","2023-05-25","815000.00","2023-03-02","2023-05-25",""
"RX-10869920","73414331040000750","15850 Glen Willow Lane","715000.00","2106.00","7","2856.00","690000.00","2023-03-01","2023-03-09","2023-05-09","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2023-05-11","690000.00","2023-03-02","2023-05-05",""
"RX-10869954","73414403090130170","12696 Headwater Circle","1320000.00","3236.00","55","4047.00","1350000.00","2023-03-01","2023-04-25","2023-06-26","","","","","ISLAND OF WELLINGTON","","N","C","2023-06-26","1350000.00","","2023-06-26",""
"RX-10870200","73414411010300240","1739 Brae Burn Place","560000.00","1864.00","53","2728.00","599999.00","2023-03-02","2023-04-24","2023-06-23","","","","","SOUTH SHORE 2 OF WELLINGTON","","N","C","2023-06-23","650000.00","","2023-05-22",""
"RX-10870343","73414426020001690","11171 Laurel Walk Road","725000.00","2951.00","68","3814.00","749000.00","2023-03-02","2023-05-09","2023-06-29","","","","","ORANGE GROVE EST","","N","C","2023-06-30","770000.00","","2023-06-29",""
"RX-10870488","73414415080000450","12605 Mallet Circle","1225000.00","1822.00","49","2477.00","1257000.00","2023-03-02","2023-04-21","2023-06-14","","","","","CHUKKER COVE P B POLO & CNTRY CLUB WELL","","N","C","2023-06-15","1257000.00","2023-03-03","2023-06-14",""
"RX-10870535","73414411050080280","1874 Shower Tree Way","525000.00","1684.00","14","2180.00","525000.00","2023-03-03","2023-03-18","2023-04-25","","","","","Eastwood","","N","C","2023-05-01","525000.00","","2023-04-25",""
"FX-10370227","00414424010001140","10561 Paso Fino Drive","598000.00","1581.00","21","2188.00","598000.00","2023-03-03","2023-03-24","2023-04-07","","","","","Whitehorse Estates","","","C","2023-04-18","598000.00","","2023-04-07",""
"RX-10870898","73414423050010130","11142 Grandview Manor","672000.00","2939.00","22","4053.00","695000.00","2023-03-03","2023-03-25","2023-05-26","","","","","ORANGE POINT PH 1","","N","C","2023-06-12","695000.00","","2023-05-31",""
"RX-10870956","73414401020050280","1354 Beacon Circle","925000.00","4066.00","53","4900.00","975000.00","2023-03-04","2023-04-26","2023-05-09","","","","","BLACK DIAMOND PH 1","","N","C","2023-05-20","999999.00","","2023-05-22",""
"FX-10370635","73414409020070180","13727 Aldsworth Court","760000.00","2688.00","23","","769000.00","2023-03-06","2023-03-29","2023-05-08","","","","","Greenview Shores 02 Welli","","","C","2023-05-08","814900.00","","2023-05-10",""
"RX-10871264","73414415070000640","2619 Players Court","845000.00","2059.00","1","2859.00","835000.00","2023-03-06","2023-03-07","2023-05-08","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","C","2023-05-12","835000.00","","2023-05-07",""
"RX-10871350","73414418010150140","15750 Lindbergh Lane","4050000.00","6234.00","23","10684.00","4395000.00","2023-03-06","2023-03-29","2023-05-30","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","C","2023-05-31","4395000.00","","2023-05-12",""
"RX-10871546","73414416120000250","2665 Fairway Cove Court","575000.00","1464.00","58","1899.00","650000.00","2023-03-07","2023-05-04","2023-06-16","","","","","FAIRWAY COVE OF WELLINGTON","","N","C","2023-06-19","650000.00","","2023-06-15",""
"RX-10871755","73414401020050350","1386 Beacon Circle","799000.00","3200.00","6","3850.00","799000.00","2023-03-07","2023-03-13","2023-05-15","","","","","BLACK DIAMOND PH 1","","N","C","2023-05-15","799000.00","","2023-05-15",""
"RX-10871887","73414426030000930","4264 Mariners Cove Drive","875000.00","2821.00","14","3551.00","895000.00","2023-03-08","2023-03-22","2023-05-22","","","","","ISLES AT WELLINGTON 2","","N","C","2023-05-22","895000.00","","2023-05-22",""
"RX-10871984","73424417080006610","8171 Ocho Rios Lane","1150000.00","3451.00","69","5243.00","1225000.00","2023-03-08","2023-05-16","2023-06-23","","","","","VILLAGEWALK OF WELLINGTON 5","","N","C","2023-06-23","1250000.00","","2023-06-23",""
"RX-10872253","73414403190000310","800 Lake Wellington Drive","665000.00","2012.00","6","2274.00","699000.00","2023-03-09","2023-03-16","2023-03-31","","","","","MONTEREY ON THE LAKE","","N","C","2023-03-31","699000.00","2023-03-10","2023-03-31",""
"RX-10872470","73424418010005330","2390 Simonson Drive","662500.00","3662.00","49","4558.00","699900.00","2023-03-09","2023-04-27","2023-06-13","","","","","OLYMPIA","","N","C","2023-06-16","721900.00","","2023-06-30",""
"RX-10872457","73414331030000610","15738 Glen Willow Lane","707500.00","2642.00","7","3404.00","705000.00","2023-03-09","2023-03-25","2023-06-01","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2023-06-23","705000.00","2023-03-18","2023-06-01",""
"RX-10872783","73424417020017050","9436 Mcaneeny Court","1250000.00","3878.00","49","5111.00","1340000.00","2023-03-09","2023-04-27","2023-05-26","","","","","OLYMPIA","","N","C","2023-05-27","1465000.00","","2023-05-26",""
"AX-11355056","73414410010220030","1221 Sachem Head Terrace","555000.00","1657.00","75","2520.00","555000.00","2023-03-10","2023-05-24","2023-06-26","","","","","SOUTH SHORE 1 OF WELLINGT","","N","C","2023-06-28","533000.00","","2023-06-23",""
"RX-10872757","73414403170010080","1296 Lake Breeze Drive","589000.00","2124.00","64","2554.00","589000.00","2023-03-10","2023-05-13","2023-06-23","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2023-06-25","625000.00","","2023-06-27",""
"RX-10872930","73414403100000230","12362 Sawgrass Court","730000.00","2330.00","33","3072.00","750000.00","2023-03-11","2023-04-13","2023-05-22","","","","","PINEWOOD EAST NO 2 OF WELLINGTON REPL OF TR A","","N","C","2023-05-24","750000.00","","2023-05-08",""
"RX-10872988","73424417020009540","2707 Shaughnessy Drive","890000.00","3806.00","1","4416.00","890000.00","2023-03-11","2023-03-12","2023-04-28","","","","","OLYMPIA 2","","N","C","2023-04-28","890000.00","","2023-06-15",""
"RX-10873200","73414413080001990","10273 Prato Street","650000.00","1524.00","1","2187.00","650000.00","2023-03-13","2023-03-14","2023-05-15","","","","","CASTELLINA","","N","C","2023-05-15","650000.00","","2023-04-14",""
"RX-10873561","73414426040000440","11910 Osprey Point Circle","987500.00","4211.00","30","5365.00","1000000.00","2023-03-13","2023-04-19","2023-06-14","","","","","ISLES AT WELLINGTON 3","","N","C","2023-06-14","1050000.00","2023-03-20","2023-06-02",""
"RX-10873665","73414426020001180","11164 Pacifica Street","750000.00","2951.00","77","3814.00","779000.00","2023-03-14","2023-05-31","2023-07-06","","","","","ORANGE GROVE EST","","N","C","2023-07-06","969999.00","","2023-07-01",""
"RX-10874223","73414409020650010","13692 Sheffield Street","880000.00","3190.00","56","3677.00","995000.00","2023-03-15","2023-05-10","2023-06-14","","","","","EQUESTRIAN WALK","","N","C","2023-06-14","1260000.00","","2023-06-14",""
"RX-10873924","73414415080000040","12618 Mallet Circle","2300000.00","2172.00","20","2992.00","2550000.00","2023-03-15","2023-04-04","2023-05-03","","","","","CHUKKER COVE P B POLO & CNTRY CLUB WELL","","N","C","2023-05-04","2550000.00","","2023-05-03",""
"RX-10874193","73414417010690040","14332 Belmont Trace","3500000.00","2498.00","3","8245.00","3550000.00","2023-03-15","2023-03-18","2023-04-28","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","C","2023-05-01","3550000.00","","2023-04-18",""
"RX-10874077","73414404010180050","14238 Horseshoe Trace","635000.00","1963.00","4","2658.00","635000.00","2023-03-16","2023-03-21","2023-04-24","","","","","Sugar Pond Manor","","N","C","2023-04-26","635000.00","2023-03-17","2023-04-24",""
"RX-10874141","73424407050023190","9265 Via Elegante","639000.00","2364.00","11","3036.00","649000.00","2023-03-16","2023-04-17","2023-05-15","","","","","BUENA VIDA","","N","C","2023-05-16","649000.00","2023-04-06","2023-05-15",""
"RX-10874057","73424417030002490","8022 Jolly Harbour Court","675000.00","2001.00","9","2687.00","695000.00","2023-03-16","2023-03-25","2023-04-25","","","","","VILLAGEWALK OF WELLINGTON 3","","N","C","2023-04-25","695000.00","","2023-04-25",""
"AX-11355462","73414406030000390","15700 Cedar Grove Lane","1012500.00","2664.00","12","3743.00","1075000.00","2023-03-16","2023-03-28","2023-04-27","","","","","BINKS FOREST OF THE LANDIN","","","C","2023-05-02","1075000.00","","2023-04-28",""
"RX-10875172","73414417010520030","2022 Appaloosa Trail","7900000.00","6107.00","21","8990.00","8250000.00","2023-03-20","2023-04-14","2023-07-10","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","C","2023-07-10","8250000.00","2023-03-24","2023-07-03",""
"RX-10875361","73414426020000360","11085 Cobblefield Road","860000.00","3254.00","50","4197.00","869900.00","2023-03-21","2023-05-12","2023-06-14","","","","","ORANGE GROVE","","N","C","2023-06-14","899900.00","2023-03-23","2023-06-14",""
"RX-10875537","73414406030002370","570 Cypress Crossing","925000.00","3495.00","24","4530.00","949900.00","2023-03-21","2023-04-22","2023-05-15","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2023-05-15","979000.00","2023-03-29","2023-05-15",""
"RX-10875620","73414424060010140","10509 Willow Oak Court","1080000.00","3871.00","65","5485.00","1205300.00","2023-03-22","2023-06-27","2023-07-10","","","","","OAKMONT ESTATES PUD","","N","C","2023-07-10","120530.00","","2023-07-10",""
"RX-10876033","73414412050000020","1707 Carriage Brooke Drive","501000.00","1475.00","20","2015.00","498000.00","2023-03-23","2023-04-12","2023-05-11","","","","","WELLINGTONS EDGE PAR 77 PH 1","","N","C","2023-05-11","498000.00","","2023-05-11",""
"RX-10876075","73414404010130090","14410 Blackberry Drive","635000.00","2434.00","54","3407.00","695000.00","2023-03-23","2023-05-16","2023-06-02","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-06-02","725000.00","","2023-06-02",""
"RX-10875882","73414407040000340","1720 N Lakefield North Court N","830000.00","2039.00","10","2670.00","850000.00","2023-03-23","2023-04-02","2023-05-15","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 1","","N","C","2023-05-16","850000.00","","2023-05-15",""
"TX-20038644","73414410350000620","12132 Sunset Point Circle","450000.00","2087.00","2","2671.00","475000.00","2023-03-24","2023-03-26","2023-04-27","","","","","Montauk Harbor Repl","","","C","2023-04-29","475000.00","","",""
"RX-10876199","73414416120000440","2698 Linkside Drive","500000.00","1884.00","11","2301.00","549900.00","2023-03-24","2023-04-04","2023-04-27","","","","","FAIRWAY COVE OF WELLINGTON","","N","C","2023-04-27","549900.00","","2023-04-27",""
"RX-10877013","73414404010480240","13950 Barberry Court","669000.00","1961.00","1","3000.00","669900.00","2023-03-24","2023-04-09","2023-06-01","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-06-01","669900.00","2023-04-08","2023-06-01",""
"RX-10876195","73414406020000510","856 Forest Glen Lane","1399000.00","3280.00","4","4672.00","1399000.00","2023-03-24","2023-03-28","2023-04-26","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON","","N","C","2023-05-02","1399000.00","","2023-04-28",""
"RX-10876442","73414416080000610","13279 Bedford Mews Court","560000.00","1231.00","0","1675.00","560000.00","2023-03-25","2023-03-25","2023-05-23","","","","","BEDFORD MEWS AT WELLINGTON","","N","C","2023-05-23","560000.00","","2023-05-23",""
"RX-10876440","73414412030000120","1931 Oak Berry Circle","600000.00","1639.00","8","2365.00","650000.00","2023-03-25","2023-04-02","2023-05-02","","","","","WELLINGTONS EDGE","","N","C","2023-05-02","650000.00","","2023-05-02",""
"FX-10373604","73414407020020310","15525 Softwood Court","1022000.00","2669.00","74","","1075000.00","2023-03-26","2023-06-08","2023-06-30","","","","","Meadow Wood of The Landin","","N","C","2023-06-30","1100000.00","2023-04-05","2023-06-30",""
"RX-10877166","73414407040000620","1527 S Club Drive","655000.00","2039.00","30","2670.00","645000.00","2023-03-28","2023-05-18","2023-06-30","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 1","","N","C","2023-06-30","675000.00","","2023-07-03",""
"RX-10877129","73424407030004680","9946 Warner Lane","680000.00","2888.00","25","3656.00","690000.00","2023-03-28","2023-04-22","2023-05-22","","","","","OLYMPIA 1","","N","C","2023-06-01","690000.00","","2023-05-22",""
"RX-10877446","73424417020016370","2768 Pillsbury Way","1200000.00","5136.00","29","6079.00","1349000.00","2023-03-29","2023-04-27","2023-06-28","","","","","OLYMPIA","","N","C","2023-06-29","1399900.00","","2023-06-15",""
"AX-11364228","73424407030002800","2216 Widener Terrace","1600333.00","5677.00","5","6884.00","1675000.00","2023-03-29","2023-04-03","2023-05-24","","","","","OLYMPIA 1","","N","C","2023-05-24","1675000.00","","2023-05-30",""
"RX-10877595","73414423100000300","11199 Winding Pearl Way","635000.00","2497.00","21","3478.00","679000.00","2023-03-30","2023-04-20","2023-05-30","","","","","ORANGE POINT","","N","C","2023-05-30","679000.00","","2023-05-29",""
"RX-10879177","73414332030020040","103 Squire Drive","1100000.00","3515.00","1","4939.00","1100000.00","2023-03-31","2023-04-01","2023-04-03","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","C","2023-04-04","1100000.00","","2023-04-03",""
"FX-10374497","73414403170020040","1327 Lake Breeze Drive","565000.00","2012.00","72","","625000.00","2023-04-01","2023-06-12","2023-06-30","","","","","Emerald Forest Wellington","","N","C","2023-07-01","625000.00","","2023-06-30",""
"RX-10878559","73414409020640150","2945 Bolton Court Court","900000.00","2296.00","4","3142.00","975000.00","2023-04-01","2023-04-09","2023-05-10","","","","","Equestrian Walk","","N","C","2023-05-20","975000.00","2023-04-05","2023-05-10",""
"RX-10879180","73414408010420130","14337 Draft Horse Lane","2000000.00","2434.00","2","4210.00","2000000.00","2023-04-01","2023-04-03","2023-04-03","","","","","PADDOCK PARK 2 OF WELLINGTON","","N","C","2023-04-04","2000000.00","","2023-04-04",""
"RX-10878588","73414426020001280","11064 Pacifica Street","665000.00","2714.00","15","3515.00","679000.00","2023-04-03","2023-04-18","2023-07-14","","","","","ORANGE GROVE EST","","N","C","2023-07-21","679000.00","","2023-07-14",""
"RX-10878800","73424417030002330","8101 Jolly Harbour Court","660000.00","2001.00","24","2687.00","719000.00","2023-04-03","2023-05-02","2023-05-16","","","","","VILLAGEWALK OF WELLINGTON 3","","N","C","2023-05-25","739000.00","2023-04-08","2023-05-16",""
"RX-10879140","72414401010020060","112 Newberry Lane","540000.00","2204.00","0","2926.00","540000.00","2023-04-04","2023-04-05","2023-05-09","","","","","ANTHONY GROVES PH 1","","N","C","2023-05-17","540000.00","2023-04-05","2023-05-09",""
"RX-10879103","73414424060020960","10626 Willow Oak Court","675000.00","2718.00","9","3664.00","699900.00","2023-04-04","2023-04-13","2023-06-02","","","","","OAKMONT ESTATES","","N","C","2023-06-05","699900.00","","2023-06-01",""
"RX-10879379","73414404060020180","13134 La Mirada Circle","700000.00","2165.00","8","2872.00","730000.00","2023-04-05","2023-04-13","2023-05-25","","","","","PINEWOOD GROVE OF WELLINGTON","","N","C","2023-05-25","730000.00","","2023-05-30",""
"RX-10879731","73414411020020400","1123 Widgeon Road","575000.00","1586.00","12","2506.00","595000.00","2023-04-06","2023-04-24","2023-06-02","","","","","EASTWOOD OF WELLINGTON","","N","C","2023-06-19","595000.00","","2023-06-02",""
"RX-10879626","73414401020040330","1339 Beacon Circle","640000.00","2693.00","45","3389.00","649000.00","2023-04-06","2023-05-21","2023-06-28","","","","","BLACK DIAMOND PH 1","","N","C","2023-07-18","685000.00","","2023-06-19",""
"RX-10880056","73414406030001020","714 Cypress Green Circle","885000.00","3495.00","8","4453.00","900000.00","2023-04-06","2023-04-14","2023-06-09","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2023-06-13","900000.00","","2023-06-26",""
"RX-10879816","73414331010000320","15790 Bent Creek Road","675000.00","1950.00","16","2562.00","675000.00","2023-04-07","2023-04-24","2023-05-31","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2023-06-01","675000.00","2023-04-08","2023-05-30",""
"RX-10881071","73414403030040080","159 Wranglewood Drive","575000.00","1818.00","8","2661.00","599900.00","2023-04-10","2023-04-18","2023-05-16","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2023-05-17","599900.00","","2023-05-16",""
